Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
9824;US-2014-164406;15.08.2014;19.08.2014;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10000167;Office Supplies;Paper;Xerox 1925;9294;3;0;41823
9825;US-2014-164406;15.08.2014;19.08.2014;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;17856;4;2;62496
9826;US-2014-164406;15.08.2014;19.08.2014;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10003638;Office Supplies;Binders;GBC Durable Plastic Covers;4644;3;2;15093
9827;US-2014-164406;15.08.2014;19.08.2014;Standard Class;BD-11605;Brian Dahlen;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;195136;4;2;-12196
9828;CA-2017-169999;19.06.2017;26.06.2017;Standard Class;JS-15685;Jim Sink;Corporate;United States;New York City;New York;10035;East;OFF-ST-10001511;Office Supplies;Storage;Space Solutions Commercial Steel Shelving;1293;2;0;6465
9829;CA-2017-169999;19.06.2017;26.06.2017;Standard Class;JS-15685;Jim Sink;Corporate;United States;New York City;New York;10035;East;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;11568;3;2;37596
9830;US-2017-152842;16.07.2017;23.07.2017;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Charlotte;North Carolina;28205;South;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;242352;3;2;15147
9831;CA-2014-113257;16.12.2014;18.12.2014;Second Class;SC-20305;Sean Christensen;Consumer;United States;Beaumont;Texas;77705;Central;TEC-AC-10004171;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;319968;4;2;959904
9832;CA-2014-113257;16.12.2014;18.12.2014;Second Class;SC-20305;Sean Christensen;Consumer;United States;Beaumont;Texas;77705;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;8624;7;6;-25872
9833;CA-2014-133963;18.05.2014;22.05.2014;Second Class;GA-14515;George Ashbrook;Consumer;United States;Dallas;Texas;75220;Central;OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;3984;1;2;14442
9834;CA-2017-130302;14.09.2017;19.09.2017;Standard Class;CY-12745;Craig Yedwab;Corporate;United States;Springfield;Ohio;45503;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;895944;7;2;1903881
9835;CA-2016-126627;10.10.2016;12.10.2016;First Class;WB-21850;William Brown;Consumer;United States;La Porte;Texas;77571;Central;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;14;4;6;-63
9836;CA-2016-126627;10.10.2016;12.10.2016;First Class;WB-21850;William Brown;Consumer;United States;La Porte;Texas;77571;Central;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";16392;2;8;-262272
9837;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;OFF-PA-10000141;Office Supplies;Paper;"Ampad Evidence Wirebond Steno Books, 6"" x 9""";109;5;0;5123
9838;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;296;2;0;148
9839;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;OFF-LA-10001771;Office Supplies;Labels;Avery 513;498;1;0;22908
9840;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;479976;3;2;1619919
9841;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;TEC-PH-10003356;Technology;Phones;SmartStand Mobile Device Holder, Assorted Colors;44736;8;2;44736
9842;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;OFF-AR-10002255;Office Supplies;Art;Newell 346;576;2;0;16704
9843;US-2016-125402;25.09.2016;1.10.2016;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Long Beach;California;90805;West;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;483136;4;2;60392
9844;CA-2014-163867;3.06.2014;6.06.2014;First Class;RE-19450;Richard Eichhorn;Consumer;United States;Decatur;Illinois;62521;Central;OFF-LA-10001771;Office Supplies;Labels;Avery 513;15936;4;2;51792
9845;CA-2014-163867;3.06.2014;6.06.2014;First Class;RE-19450;Richard Eichhorn;Consumer;United States;Decatur;Illinois;62521;Central;FUR-FU-10001475;Furniture;Furnishings;"Contract Clock, 14"", Brown";61544;7;6;-400036
9846;CA-2014-163867;3.06.2014;6.06.2014;First Class;RE-19450;Richard Eichhorn;Consumer;United States;Decatur;Illinois;62521;Central;OFF-ST-10000877;Office Supplies;Storage;Recycled Steel Personal File for Standard File Folders;132696;3;2;99522
9847;CA-2017-169327;2.09.2017;4.09.2017;Second Class;MH-17290;Marc Harrigan;Home Office;United States;Los Angeles;California;90008;West;OFF-AP-10001492;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;431;5;0;11206
9848;CA-2017-169327;2.09.2017;4.09.2017;Second Class;MH-17290;Marc Harrigan;Home Office;United States;Los Angeles;California;90008;West;FUR-FU-10004188;Furniture;Furnishings;Luxo Professional Combination Clamp-On Lamps;5115;5;0;13299
9849;CA-2017-169327;2.09.2017;4.09.2017;Second Class;MH-17290;Marc Harrigan;Home Office;United States;Los Angeles;California;90008;West;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;14792;5;2;46225
9850;CA-2014-142979;12.04.2014;18.04.2014;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Lodi;California;95240;West;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;3968;2;0;162688
9851;CA-2016-158155;2.05.2016;6.05.2016;Standard Class;EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10009;East;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;1256;2;0;40192
9852;CA-2016-158155;2.05.2016;6.05.2016;Standard Class;EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10009;East;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;9048;3;2;3393
9853;CA-2016-158155;2.05.2016;6.05.2016;Standard Class;EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10009;East;OFF-PA-10000533;Office Supplies;Paper;Southworth Parchment Paper & Envelopes;1308;2;0;60168
9854;CA-2016-158155;2.05.2016;6.05.2016;Standard Class;EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10009;East;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";2147;5;0;83733
9855;CA-2017-138870;19.06.2017;23.06.2017;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94109;West;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;5032;4;0;211344
9856;CA-2017-138870;19.06.2017;23.06.2017;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10004438;Office Supplies;Paper;Xerox 1907;2456;2;0;115432
9857;CA-2014-120950;6.11.2014;11.11.2014;Standard Class;GA-14515;George Ashbrook;Consumer;United States;Columbus;Georgia;31907;South;OFF-PA-10000587;Office Supplies;Paper;Array Parchment Paper, Assorted Colors;4368;6;0;209664
9858;CA-2015-164301;26.03.2015;30.03.2015;Standard Class;EB-13840;Ellis Ballard;Corporate;United States;Seattle;Washington;98103;West;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;339368;8;0;6108624
9859;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;674;5;0;17524
9860;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;OFF-FA-10003472;Office Supplies;Fasteners;Bagged Rubber Bands;252;2;0;1008
9861;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;TEC-PH-10000169;Technology;Phones;ARKON Windshield Dashboard Air Vent Car Mount Holder;678;4;0;1356
9862;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;OFF-ST-10003221;Office Supplies;Storage;Staple magnet;1876;2;0;52528
9863;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;TEC-AC-10001445;Technology;Accessories;Imation�USB 2.0 Swivel�Flash Drive�USB�flash drive�- 4 GB - Pink;1212;4;0;25452
9864;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;1134;1;0;55566
9865;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;TEC-AC-10004469;Technology;Accessories;Microsoft Sculpt Comfort Mouse;1598;4;0;70312
9866;CA-2017-113278;14.01.2017;20.01.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;Richmond;Indiana;47374;Central;FUR-FU-10001037;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;1896;2;0;8532
9867;US-2015-116981;26.03.2015;28.03.2015;Second Class;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10009;East;OFF-ST-10002615;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;108542;7;0;2822092
9868;US-2015-116981;26.03.2015;28.03.2015;Second Class;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10009;East;OFF-AP-10000595;Office Supplies;Appliances;Disposable Triple-Filter Dust Bags;1311;3;0;34086
9869;CA-2014-114195;1.11.2014;3.11.2014;First Class;EA-14035;Erin Ashbrook;Corporate;United States;Mason;Ohio;45040;East;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";68704;2;2;163172
9870;CA-2014-114195;1.11.2014;3.11.2014;First Class;EA-14035;Erin Ashbrook;Corporate;United States;Mason;Ohio;45040;East;OFF-BI-10000494;Office Supplies;Binders;Acco Economy Flexible Poly Round Ring Binder;3132;2;7;-261
9871;CA-2014-114195;1.11.2014;3.11.2014;First Class;EA-14035;Erin Ashbrook;Corporate;United States;Mason;Ohio;45040;East;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;22428;3;7;-179424
9872;CA-2017-146269;6.10.2017;6.10.2017;Same Day;MH-17455;Mark Hamilton;Consumer;United States;Chicago;Illinois;60623;Central;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;290336;2;2;326628
9873;CA-2017-146269;6.10.2017;6.10.2017;Same Day;MH-17455;Mark Hamilton;Consumer;United States;Chicago;Illinois;60623;Central;OFF-FA-10002780;Office Supplies;Art;Staples in misc. colors;19152;2;2;1197
9874;CA-2016-100587;10.12.2016;14.12.2016;Standard Class;SL-20155;Sara Luxemburg;Home Office;United States;New York City;New York;10024;East;OFF-PA-10004609;Office Supplies;Paper;Xerox 221;648;1;0;31104
9875;CA-2016-166653;22.09.2016;24.09.2016;Second Class;NP-18685;Nora Pelletier;Home Office;United States;Parma;Ohio;44134;East;OFF-EN-10003055;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;63968;2;2;1999
9876;CA-2015-130855;29.12.2015;5.01.2016;Standard Class;RF-19840;Roy Franz�sisch;Consumer;United States;New York City;New York;10035;East;OFF-SU-10003936;Office Supplies;Supplies;Acme Serrated Blade Letter Opener;636;2;0;636
9877;US-2017-166324;20.04.2017;21.04.2017;First Class;BE-11455;Brad Eason;Home Office;United States;Cleveland;Ohio;44105;East;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;848544;4;2;-212136
9878;US-2017-166324;20.04.2017;21.04.2017;First Class;BE-11455;Brad Eason;Home Office;United States;Cleveland;Ohio;44105;East;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;87;5;7;-638
9879;US-2017-166324;20.04.2017;21.04.2017;First Class;BE-11455;Brad Eason;Home Office;United States;Cleveland;Ohio;44105;East;TEC-PH-10004080;Technology;Phones;Avaya 5410 Digital phone;122382;3;4;-244764
9880;CA-2016-122581;21.08.2016;25.08.2016;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;New York City;New York;10035;East;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;573174;7;1;63686
9881;CA-2015-104297;29.05.2015;31.05.2015;First Class;CC-12100;Chad Cunningham;Home Office;United States;Cleveland;Ohio;44105;East;OFF-PA-10000249;Office Supplies;Paper;Easy-staple paper;85056;3;2;287064
9882;CA-2014-153927;12.08.2014;13.08.2014;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Woodstock;Georgia;30188;South;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;1404;3;0;67392
9883;CA-2014-153927;12.08.2014;13.08.2014;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Woodstock;Georgia;30188;South;TEC-AC-10000023;Technology;Accessories;Maxell 74 Minute CD-R Spindle, 50/Pack;27261;13;0;981396
9884;CA-2014-112291;3.04.2014;8.04.2014;Standard Class;KE-16420;Katrina Edelman;Corporate;United States;Los Angeles;California;90008;West;OFF-EN-10001415;Office Supplies;Envelopes;Staple envelope;1116;2;0;558
9885;CA-2014-112291;3.04.2014;8.04.2014;Standard Class;KE-16420;Katrina Edelman;Corporate;United States;Los Angeles;California;90008;West;TEC-AC-10001284;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;6231;3;0;224316
9886;CA-2014-112291;3.04.2014;8.04.2014;Standard Class;KE-16420;Katrina Edelman;Corporate;United States;Los Angeles;California;90008;West;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;15998;2;0;575928
9887;CA-2014-146997;23.01.2014;27.01.2014;Standard Class;SG-20605;Speros Goranitis;Consumer;United States;Lafayette;Indiana;47905;Central;OFF-FA-10003467;Office Supplies;Fasteners;Alliance Big Bands Rubber Bands, 12/Pack;594;3;0;0
9888;CA-2017-169607;12.10.2017;15.10.2017;First Class;CA-12265;Christina Anderson;Consumer;United States;New York City;New York;10024;East;OFF-PA-10000477;Office Supplies;Paper;Xerox 1952;996;2;0;46812
9889;CA-2015-127544;8.08.2015;12.08.2015;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Utica;New York;13501;East;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;7999;1;0;287964
9891;US-2016-115441;25.07.2016;28.07.2016;Second Class;SH-19975;Sally Hughsby;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-PA-10004996;Office Supplies;Paper;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";2062;2;0;96914
9892;US-2016-115441;25.07.2016;28.07.2016;Second Class;SH-19975;Sally Hughsby;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;12425;7;0;484575
9893;US-2016-115441;25.07.2016;28.07.2016;Second Class;SH-19975;Sally Hughsby;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-PH-10002262;Technology;Phones;LG Electronics Tone+ HBS-730 Bluetooth Headset;29755;5;0;83314
9894;US-2016-115441;25.07.2016;28.07.2016;Second Class;SH-19975;Sally Hughsby;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-CH-10004626;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;40356;4;0;968544
9895;US-2016-115441;25.07.2016;28.07.2016;Second Class;SH-19975;Sally Hughsby;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;952;5;0;27608
9896;CA-2014-115049;26.09.2014;1.10.2014;Standard Class;MM-17920;Michael Moore;Consumer;United States;Chicago;Illinois;60623;Central;TEC-AC-10004859;Technology;Accessories;Maxell Pro 80 Minute CD-R, 10/Pack;153824;11;2;38456
9897;CA-2014-156342;17.06.2014;20.06.2014;Second Class;JF-15415;Jennifer Ferguson;Consumer;United States;Chicago;Illinois;60653;Central;OFF-PA-10001725;Office Supplies;Paper;Xerox 1892;62016;2;2;224808
9898;CA-2016-112830;6.06.2016;10.06.2016;Standard Class;LP-17095;Liz Preis;Consumer;United States;Fairfield;Ohio;45014;East;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;46632;3;2;34974
9899;CA-2016-112830;6.06.2016;10.06.2016;Standard Class;LP-17095;Liz Preis;Consumer;United States;Fairfield;Ohio;45014;East;FUR-FU-10004845;Furniture;Furnishings;Deflect-o EconoMat Nonstudded, No Bevel Mat;8264;2;2;0
9900;US-2014-117380;28.03.2014;3.04.2014;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;Springfield;Ohio;45503;East;FUR-TA-10000198;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;330588;1;4;-1432548
9901;CA-2017-117646;21.08.2017;25.08.2017;Standard Class;SC-20845;Sung Chung;Consumer;United States;Louisville;Colorado;80027;West;OFF-ST-10000036;Office Supplies;Storage;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;237096;3;2;207459
9902;CA-2017-117646;21.08.2017;25.08.2017;Standard Class;SC-20845;Sung Chung;Consumer;United States;Louisville;Colorado;80027;West;FUR-FU-10001037;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;22752;3;2;711
9903;CA-2017-117646;21.08.2017;25.08.2017;Standard Class;SC-20845;Sung Chung;Consumer;United States;Louisville;Colorado;80027;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;6672;1;2;2085
9904;CA-2014-122609;12.11.2014;18.11.2014;Standard Class;DP-13000;Darren Powers;Consumer;United States;Carrollton;Texas;75007;Central;FUR-FU-10004587;Furniture;Furnishings;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;25128;3;6;-69102
9905;CA-2014-122609;12.11.2014;18.11.2014;Standard Class;DP-13000;Darren Powers;Consumer;United States;Carrollton;Texas;75007;Central;TEC-AC-10002567;Technology;Accessories;Logitech G602 Wireless Gaming Mouse;127984;2;2;255968
9906;US-2015-129007;13.09.2015;15.09.2015;First Class;KD-16615;Ken Dana;Corporate;United States;Anaheim;California;92804;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;13188;7;0;553896
9907;US-2015-129007;13.09.2015;15.09.2015;First Class;KD-16615;Ken Dana;Corporate;United States;Anaheim;California;92804;West;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";25032;3;2;78225
9908;US-2015-129007;13.09.2015;15.09.2015;First Class;KD-16615;Ken Dana;Corporate;United States;Anaheim;California;92804;West;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;71772;3;2;71772
9909;US-2015-129007;13.09.2015;15.09.2015;First Class;KD-16615;Ken Dana;Corporate;United States;Anaheim;California;92804;West;FUR-FU-10002379;Furniture;Furnishings;Eldon Econocleat Chair Mats for Low Pile Carpets;20735;5;0;24882
9910;US-2015-129007;13.09.2015;15.09.2015;First Class;KD-16615;Ken Dana;Corporate;United States;Anaheim;California;92804;West;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;4467;3;0;120609
